,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPPG_std,FPS1,FPS2,FPS3,FPS4,FPS5,C,PF,PG,SF,SG,U,F,G,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score,log_Value_Score_with_std
118,nba.p.10064,Rayan,Rupert,SF,POR,MIN,POR@MIN,9:00PM EST,10,9.4, , ,2024-11-08,10064,0,Rayan Rupert,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10064,P,4.9,1.5,0.3,0.8,0.1,0.3,9.55,6.678483574670439,0.0,11.4,3.2,22.4,8.2,False,False,False,True,False,1,1,0,13.850000000000001,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.24919738771873629,-1.8159208211874922
119,nba.p.10065,Toumani,Camara,PF,POR,MIN,POR@MIN,9:00PM EST,12,23.8, , ,2024-11-08,10065,0,Toumani Camara,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10065,P,9.1,5.0,2.4,1.7,0.3,1.0,23.7,6.447824783944152,17.299999999999997,34.0,26.5,23.6,25.7,False,True,False,False,False,1,1,0,35.16,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.5271829213111171,-1.5844972040893865
120,nba.p.10119,Kris,Murray,SG,POR,MIN,POR@MIN,9:00PM EST,15,9.5, , ,2024-11-08,10119,0,Kris Murray,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10119,P,4.2,2.6,0.8,0.4,0.1,0.7,9.32,8.025601396641736,0.0,2.2,12.3,14.6,25.6,False,False,False,False,True,1,0,1,14.905000000000001,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.1787863809361138,-2.035579720259872
121,nba.p.10164,Duop,Reath,C,POR,MIN,POR@MIN,9:00PM EST,12,2.7, , ,2024-11-08,10164,0,Duop Reath,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10164,P,1.2,0.4,0.4,0.0,0.2,0.2,2.68,2.6300190113381308,0.0,3.0,5.7,0.0,4.7,True,False,False,False,False,1,0,0,3.1400000000000006,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.047080613564189654,-1.2432319618136207
122,nba.p.10234,Taze,Moore,SG,POR,MIN,POR@MIN,9:00PM EST,10,9.5, , ,2024-11-08,10234,0,Taze Moore,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10234,P,,,,,,,0.0,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,,
123,nba.p.10285,Donovan,Clingan,C,POR,MIN,POR@MIN,9:00PM EST,18,15.5, , ,2024-11-08,10285,0,Donovan Clingan,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10285,P,3.8,5.2,0.2,0.3,1.7,0.9,15.44,5.501918857190744,12.8,14.600000000000001,9.8,14.4,19.2,True,False,False,False,False,1,0,0,21.85,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.21841006504831081,-1.6745505586963982
124,nba.p.4246,Mike,Conley,PG,MIN,POR,POR@MIN,9:00PM EST,25,23.1, , ,2024-11-08,4246,1,Mike Conley,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,4246,P,8.6,2.9,5.1,1.1,0.4,1.1,23.13,8.11276551403492,32.9,26.0,20.1,18.5,20.8,False,False,True,False,False,1,0,1,35.14,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.2720502816628987,-1.9690462405070916
125,nba.p.5197,Rudy,Gobert,C,MIN,POR,POR@MIN,9:00PM EST,36,30.0, , ,2024-11-08,5197,1,Rudy Gobert,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,5197,P,11.8,9.9,2.0,0.5,1.1,1.5,29.98,12.267815034238398,37.3,25.6,15.1,45.3,16.1,True,False,False,False,False,1,0,0,44.415,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.23878915409903337,-2.3712067663343643
126,nba.p.5318,Julius,Randle,PF,MIN,POR,POR@MIN,9:00PM EST,38,35.9, , ,2024-11-08,5318,1,Julius Randle,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,5318,P,21.5,6.9,4.5,0.8,0.0,2.9,36.03,5.291435128042837,37.5,28.8,30.0,37.7,41.9,False,True,False,False,False,1,1,0,52.77,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.2687762739147015,-1.601136332851197
127,nba.p.5393,Joe,Ingles,SF,MIN,POR,POR@MIN,9:00PM EST,12,2.7, , ,2024-11-08,5393,1,Joe Ingles,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,5393,P,0.0,0.4,1.6,0.0,0.0,0.2,2.68,2.528240494889677,1.7,1.5,7.2,1.5,1.5,False,False,False,True,False,1,1,0,3.0,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.048386859999804126,-1.2135466443028042
128,nba.p.5886,PJ,Dozier,SF,MIN,POR,POR@MIN,9:00PM EST,10,2.7, , ,2024-11-08,5886,1,PJ Dozier,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,5886,P,1.3,0.3,0.0,0.3,0.0,0.0,2.56,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
129,nba.p.6028,Donte,DiVincenzo,SG,MIN,POR,POR@MIN,9:00PM EST,22,23.4, , ,2024-11-08,6028,1,Donte DiVincenzo,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6028,P,10.8,3.4,3.5,1.4,0.4,1.9,23.63,7.432169458317191,33.8,32.5,18.4,25.6,19.4,False,False,False,False,True,1,0,1,38.17,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.3358048083986407,-1.842520125703499
130,nba.p.6205,Nickeil,Alexander-Walker,SG,MIN,POR,POR@MIN,9:00PM EST,14,16.2, , ,2024-11-08,6205,1,Nickeil Alexander-Walker,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6205,P,7.9,2.1,2.9,0.6,0.3,1.1,16.37,7.0635760874260525,8.2,10.9,19.6,29.9,19.9,False,False,False,False,True,1,0,1,24.549999999999997,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.33939926085576894,-1.7951359407772924
131,nba.p.6253,Naz,Reid,C,MIN,POR,POR@MIN,9:00PM EST,27,25.5, , ,2024-11-08,6253,1,Naz Reid,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6253,P,13.9,6.0,1.8,0.4,0.6,1.3,25.5,11.079324373418649,10.9,43.8,18.8,30.6,25.799999999999997,True,False,False,False,False,1,0,0,37.269999999999996,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.26716715143595554,-2.2547114420100467
132,nba.p.6355,Anthony,Edwards,SG,MIN,POR,POR@MIN,9:00PM EST,46,40.9, , ,2024-11-08,6355,1,Anthony Edwards,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6355,P,28.0,5.9,3.4,0.8,0.5,3.0,41.08,7.7559078864345175,52.6,30.5,33.0,43.8,46.7,False,False,False,False,True,1,0,1,62.515,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.2630351785119787,-1.9362109634369817
133,nba.p.6420,Jaden,McDaniels,SF,MIN,POR,POR@MIN,9:00PM EST,24,18.7, , ,2024-11-08,6420,1,Jaden McDaniels,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6420,P,9.9,2.4,1.5,0.5,1.1,1.1,18.73,4.375173465948849,23.4,18.6,18.1,17.5,22.8,False,False,False,True,False,1,1,0,29.2,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,0.23548271866571344,-1.4703290871992836
134,nba.p.6594,Luka,Garza,C,MIN,POR,POR@MIN,9:00PM EST,10,2.0, , ,2024-11-08,6594,1,Luka Garza,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6594,P,0.7,1.7,0.0,0.0,0.0,0.7,2.04,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
135,nba.p.6626,Daishen,Nix,PG,MIN,POR,POR@MIN,9:00PM EST,11,3.3, , ,2024-11-08,6626,1,Daishen Nix,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6626,P,,,,,,,0.0,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
136,nba.p.6735,Josh,Minott,SF,MIN,POR,POR@MIN,9:00PM EST,10,3.3, , ,2024-11-08,6735,1,Josh Minott,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,6735,P,1.7,1.3,0.0,0.0,0.3,1.0,3.16,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
137,nba.p.10050,Leonard,Miller,SF,MIN,POR,POR@MIN,9:00PM EST,10,3.7, , ,2024-11-08,10050,1,Leonard Miller,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,10050,P,,,,,,,0.0,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
138,nba.p.10086,Jaylen,Clark,SG,MIN,POR,POR@MIN,9:00PM EST,10,0.0, , ,2024-11-08,10086,1,Jaylen Clark,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,10086,P,,,,,,,0.0,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
139,nba.p.10280,Terrence,Shannon Jr.,SG,MIN,POR,POR@MIN,9:00PM EST,14,2.0, , ,2024-11-08,10280,1,Terrence Shannon Jr.,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,10280,P,1.3,0.0,0.0,0.3,0.0,0.3,1.9,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
140,nba.p.10281,Rob,Dillingham,PG,MIN,POR,POR@MIN,9:00PM EST,17,3.5, , ,2024-11-08,10281,1,Rob Dillingham,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,10281,P,1.3,0.0,1.7,0.0,0.0,0.3,3.55,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
141,nba.p.10387,Jesse,Edwards,C,MIN,POR,POR@MIN,9:00PM EST,10,0.0, , ,2024-11-08,10387,1,Jesse Edwards,117.65,113.85,109.37,114.72,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,3.75,-5.78,-1.6,1.76,2.15,-4.02,117.7,109.0,113.8,114.8,97.4,98.9,0.265,0.26,0.481,0.369,0.531,0.546,11.4,13.5,22.5,28.1,0.186,0.198,74.9,71.9,Target Center,Moda Center,75912.0,69623.0,10387,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1765,0.9815,1.126,6.382,0.8880994671403198,0.15669069257286117,1.0,0.17643371983704165,,
142,nba.p.4152,Kyle,Lowry,PG,PHI,LAL,PHI@LAL,10:00PM EST,16,20.6, , ,2024-11-08,4152,0,Kyle Lowry,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,4152,P,8.4,2.3,3.4,1.4,0.3,0.9,20.46,7.924014134263013,9.4,31.9,20.1,17.6,13.2,False,False,True,False,False,1,0,1,26.145,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.46735396113359123,-1.8052851080608143
143,nba.p.4469,Eric,Gordon,PG,PHI,LAL,PHI@LAL,10:00PM EST,15,10.5, , ,2024-11-08,4469,0,Eric Gordon,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,4469,P,7.0,0.9,1.4,0.1,0.3,1.0,10.38,7.231610503628528,1.2000000000000002,18.7,12.2,4.5,19.7,False,False,True,False,False,1,0,1,14.96,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.2852447099813512,-1.8570325464986888
144,nba.p.4725,Paul,George,SG,PHI,LAL,PHI@LAL,10:00PM EST,34,30.7, , ,2024-11-08,4725,0,Paul George,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,4725,P,16.5,6.0,3.0,2.0,0.5,5.0,30.7,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,,
145,nba.p.4906,Reggie,Jackson,PG,PHI,LAL,PHI@LAL,10:00PM EST,15,3.8, , ,2024-11-08,4906,0,Reggie Jackson,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,4906,P,1.0,0.0,1.7,0.3,0.0,0.7,3.75,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,,
146,nba.p.5015,Andre,Drummond,C,PHI,LAL,PHI@LAL,10:00PM EST,26,26.0, , ,2024-11-08,5015,0,Andre Drummond,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,5015,P,8.6,10.6,0.6,1.6,0.6,2.6,26.22,8.096648336547307,24.5,18.0,16.799999999999997,24.2,35.9,True,False,False,False,False,1,0,0,37.215,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.4093755867681504,-1.8647592709721796
147,nba.p.5294,Joel,Embiid,C,PHI,LAL,PHI@LAL,10:00PM EST,54,60.5,INJ, ,2024-11-08,5294,0,Joel Embiid,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,5294,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,,
148,nba.p.5475,Kelly,Oubre Jr.,PF,PHI,LAL,PHI@LAL,10:00PM EST,25,26.3, , ,2024-11-08,5475,0,Kelly Oubre Jr.,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,5475,P,17.0,4.1,1.1,1.3,0.1,1.7,26.07,4.651471861270417,24.9,22.3,27.8,21.9,27.6,False,True,False,False,False,1,1,0,36.215,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.4143103143840095,-1.3852740157091343
149,nba.p.5647,Guerschon,Yabusele,SF,PHI,LAL,PHI@LAL,10:00PM EST,10,19.2, , ,2024-11-08,5647,0,Guerschon Yabusele,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,5647,P,8.4,3.9,2.3,1.0,0.4,1.6,19.13,10.083484847346512,5.2,37.4,15.6,20.4,15.2,False,False,False,True,False,1,1,0,26.400000000000002,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.7550595264212238,-1.8429533742462414
150,nba.p.6275,Caleb,Martin,SF,PHI,LAL,PHI@LAL,10:00PM EST,21,23.4, , ,2024-11-08,6275,0,Caleb Martin,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,6275,P,10.7,6.6,2.7,0.6,0.4,2.3,23.37,6.007336784141141,21.4,27.5,21.1,12.5,30.9,False,False,False,True,False,1,1,0,33.184999999999995,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.4519597832663835,-1.574043493645489
