,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,FPS4,FPS5,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
331,nba.p.10312,Pelle,Larsson,SG,MIA,PHO,MIA@PHO,9:00PM EST,12,12.9, , ,2024-11-06,10312,0,Pelle Larsson,112.54,111.61,114.46,110.73,3.0,6.0,3.0,1.0,3.0,4.0,3.0,3.0,1.17,3.71,-0.91,-0.22,0.25,3.49,112.6,114.2,111.4,110.5,96.5,98.8,0.296,0.315,0.435,0.467,0.518,0.508,13.1,11.3,25.0,18.5,0.17,0.186,71.9,76.4,Kaseya Center,Footprint Center,78480.0,68284.0,10312,P,7.3,1.0,1.3,1.0,0.0,0.7,12.75,,,,,,,0.95,1.0,1.1254,0.9765,2.8166666666666664,1.4577777777777776,0.3550295857988166,0.6859756097560976,0.4094674556213018,0.791158536585366,
332,nba.p.4244,Kevin,Durant,PF,PHO,MIA,MIA@PHO,9:00PM EST,49,43.3, , ,2024-11-06,4244,1,Kevin Durant,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,4244,P,27.1,6.6,3.4,0.7,1.4,3.3,43.12,48.8,31.799999999999997,35.0,55.6,49.8,66.42,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.4662676598909151
333,nba.p.5009,Bradley,Beal,SG,PHO,MIA,MIA@PHO,9:00PM EST,29,33.9,GTD, ,2024-11-06,5009,1,Bradley Beal,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5009,P,17.2,3.8,4.2,1.6,0.8,1.4,33.86,31.5,35.4,32.6,36.7,33.1,49.169999999999995,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.5832230949365992
334,nba.p.5192,Mason,Plumlee,C,PHO,MIA,MIA@PHO,9:00PM EST,13,14.6, , ,2024-11-06,5192,1,Mason Plumlee,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5192,P,4.3,5.0,1.0,0.4,0.7,0.6,14.5,10.1,15.2,22.2,18.0,5.7,18.945,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.5012839043094481
335,nba.p.5327,Jusuf,Nurkic,C,PHO,MIA,MIA@PHO,9:00PM EST,27,23.1, , ,2024-11-06,5327,1,Jusuf Nurkic,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5327,P,9.1,9.6,1.6,0.6,0.7,3.7,23.22,40.0,19.0,14.6,9.8,34.3,36.795,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.4687675559228172
336,nba.p.5473,Devin,Booker,SG,PHO,MIA,MIA@PHO,9:00PM EST,46,40.8, , ,2024-11-06,5473,1,Devin Booker,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5473,P,24.7,4.0,5.7,1.1,0.4,2.0,40.55,29.6,51.3,65.0,40.6,31.700000000000003,56.785,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.42462768033409776
337,nba.p.5484,Tyus,Jones,PG,PHO,MIA,MIA@PHO,9:00PM EST,24,26.9, , ,2024-11-06,5484,1,Tyus Jones,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5484,P,9.4,3.6,6.6,1.1,0.3,1.0,26.82,11.9,32.0,26.1,29.7,30.5,37.085,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.5315199188156648
338,nba.p.5733,Damion,Lee,SG,PHO,MIA,MIA@PHO,9:00PM EST,10,7.6, , ,2024-11-06,5733,1,Damion Lee,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5733,P,2.0,3.0,2.0,0.0,0.0,1.0,7.6,,,,,,,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,
339,nba.p.5864,Monte,Morris,PG,PHO,MIA,MIA@PHO,9:00PM EST,14,9.0, , ,2024-11-06,5864,1,Monte Morris,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5864,P,3.5,1.2,1.5,0.5,0.2,0.2,9.09,5.7,0.0,0.0,15.1,20.9,14.31,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.3515961419096129
340,nba.p.5905,Royce,O'Neale,SF,PHO,MIA,MIA@PHO,9:00PM EST,18,25.7, , ,2024-11-06,5905,1,Royce O'Neale,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,5905,P,10.0,6.6,2.4,0.7,1.0,1.0,25.62,27.0,20.9,36.9,33.8,26.799999999999997,39.55500000000001,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.7558948501641678
341,nba.p.6031,Josh,Okogie,SF,PHO,MIA,MIA@PHO,9:00PM EST,10,12.0, , ,2024-11-06,6031,1,Josh Okogie,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,6031,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,
342,nba.p.6032,Grayson,Allen,SG,PHO,MIA,MIA@PHO,9:00PM EST,19,18.5, , ,2024-11-06,6032,1,Grayson Allen,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,6032,P,9.0,2.4,1.2,1.0,0.8,0.6,18.48,16.4,27.4,24.5,5.4,18.7,25.050000000000004,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.45350975382581654
343,nba.p.6232,Bol,Bol,PF,PHO,MIA,MIA@PHO,9:00PM EST,10,11.3, , ,2024-11-06,6232,1,Bol Bol,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,6232,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,
344,nba.p.6719,TyTy,Washington Jr.,PG,PHO,MIA,MIA@PHO,9:00PM EST,10,3.1, , ,2024-11-06,6719,1,TyTy Washington Jr.,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,6719,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,
345,nba.p.6751,Collin,Gillespie,PG,PHO,MIA,MIA@PHO,9:00PM EST,10,3.0, , ,2024-11-06,6751,1,Collin Gillespie,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,6751,P,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,
346,nba.p.10292,Ryan,Dunn,PF,PHO,MIA,MIA@PHO,9:00PM EST,12,12.8, , ,2024-11-06,10292,1,Ryan Dunn,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,10292,P,6.7,2.4,0.9,0.4,0.3,0.3,12.73,6.3,7.4,23.8,14.2,14.7,16.905,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,0.48458105582196653
347,nba.p.10309,Jalen,Bridges,SF,PHO,MIA,MIA@PHO,9:00PM EST,10,0.0, , ,2024-11-06,10309,1,Jalen Bridges,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,10309,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,
348,nba.p.10313,Oso,Ighodaro,C,PHO,MIA,MIA@PHO,9:00PM EST,10,4.0, , ,2024-11-06,10313,1,Oso Ighodaro,114.46,110.73,112.54,111.61,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.71,1.17,-0.22,-0.91,3.49,0.25,114.2,112.6,110.5,111.4,98.8,96.5,0.315,0.296,0.467,0.435,0.508,0.518,11.3,13.1,18.5,25.0,0.186,0.17,76.4,71.9,Footprint Center,Kaseya Center,68284.0,78480.0,10313,P,1.0,2.3,0.0,0.0,0.3,0.5,4.16,,,,,,,0.95,1.0,1.1446,0.9765,1.4577777777777776,2.8166666666666664,0.6859756097560976,0.3550295857988166,0.791158536585366,0.4094674556213018,
349,nba.p.4682,Garrett,Temple,SG,TOR,SAC,TOR@SAC,10:00PM EST,10,4.0, , ,2024-11-06,4682,0,Garrett Temple,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,4682,P,1.0,0.0,1.0,0.5,0.0,0.0,4.0,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
350,nba.p.5164,Kelly,Olynyk,C,TOR,SAC,TOR@SAC,10:00PM EST,22,24.8,INJ, ,2024-11-06,5164,0,Kelly Olynyk,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,5164,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
351,nba.p.5640,Jakob,Poeltl,C,TOR,SAC,TOR@SAC,10:00PM EST,26,38.3, , ,2024-11-06,5640,0,Jakob Poeltl,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,5640,P,15.6,11.9,2.9,1.0,1.3,2.6,38.53,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
352,nba.p.5894,Chris,Boucher,PF,TOR,SAC,TOR@SAC,10:00PM EST,11,19.6, , ,2024-11-06,5894,0,Chris Boucher,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,5894,P,9.8,4.0,0.8,0.5,1.0,0.6,19.7,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
353,nba.p.6053,Bruce,Brown,SF,TOR,SAC,TOR@SAC,10:00PM EST,19,22.3,INJ, ,2024-11-06,6053,0,Bruce Brown,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6053,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
354,nba.p.6165,RJ,Barrett,SF,TOR,SAC,TOR@SAC,10:00PM EST,33,44.1, , ,2024-11-06,6165,0,RJ Barrett,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6165,P,26.2,5.8,7.8,0.8,0.0,3.2,44.06,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
355,nba.p.6222,Bruno,Fernando,C,TOR,SAC,TOR@SAC,10:00PM EST,10,9.4, , ,2024-11-06,6222,0,Bruno Fernando,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6222,P,3.2,3.4,0.6,0.2,0.6,1.2,9.38,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
356,nba.p.6417,Immanuel,Quickley,PG,TOR,SAC,TOR@SAC,10:00PM EST,32,22.4,INJ, ,2024-11-06,6417,0,Immanuel Quickley,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6417,P,13.0,2.0,4.0,1.0,0.0,2.0,22.4,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
357,nba.p.6515,Scottie,Barnes,SF,TOR,SAC,TOR@SAC,10:00PM EST,43,41.0,INJ, ,2024-11-06,6515,0,Scottie Barnes,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6515,P,19.3,7.8,6.0,2.0,0.5,4.0,41.16,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
358,nba.p.6551,Davion,Mitchell,PG,TOR,SAC,TOR@SAC,10:00PM EST,10,23.0, , ,2024-11-06,6551,0,Davion Mitchell,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6551,P,8.8,2.1,6.4,1.1,0.5,2.8,22.92,29.2,29.299999999999997,24.1,27.9,26.4,38.6,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,0.8590585693100001
359,nba.p.6625,D.J.,Carton,PG,TOR,SAC,TOR@SAC,10:00PM EST,10,3.6, , ,2024-11-06,6625,0,D.J. Carton,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6625,P,0.8,1.0,0.8,0.5,0.0,1.0,3.7,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
360,nba.p.6704,Ochai,Agbaji,SF,TOR,SAC,TOR@SAC,10:00PM EST,12,26.8, , ,2024-11-06,6704,0,Ochai Agbaji,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,6704,P,13.1,4.8,2.0,1.4,0.6,1.0,26.86,34.0,39.0,17.9,22.1,29.4,42.49,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,0.7880267402845833
361,nba.p.10101,Gradey,Dick,SG,TOR,SAC,TOR@SAC,10:00PM EST,22,32.4, , ,2024-11-06,10101,0,Gradey Dick,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,10101,P,21.6,2.6,2.3,1.4,0.6,1.8,32.37,46.9,34.0,45.9,39.9,25.2,52.4,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,0.5300832434272726
362,nba.p.10278,Ja'Kobe,Walter,SG,TOR,SAC,TOR@SAC,10:00PM EST,10,9.2, , ,2024-11-06,10278,0,Ja'Kobe Walter,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,10278,P,2.7,3.3,1.0,0.0,0.3,0.0,9.06,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
363,nba.p.10325,Ulrich,Chomche,C,TOR,SAC,TOR@SAC,10:00PM EST,10,3.2, , ,2024-11-06,10325,0,Ulrich Chomche,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,10325,P,2.0,1.0,0.0,0.0,0.0,0.0,3.2,,,,,,,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,
364,nba.p.10330,Jonathan,Mogbo,PF,TOR,SAC,TOR@SAC,10:00PM EST,18,19.7, , ,2024-11-06,10330,0,Jonathan Mogbo,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,10330,P,6.8,4.6,1.9,1.1,0.8,1.0,19.87,14.2,17.7,23.7,26.8,10.1,26.089999999999996,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,0.32257970744527775
365,nba.p.10333,Jamal,Shead,PG,TOR,SAC,TOR@SAC,10:00PM EST,14,15.2, , ,2024-11-06,10333,0,Jamal Shead,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,10333,P,6.6,1.1,4.8,0.5,0.1,1.8,15.12,17.9,8.0,5.7,24.9,18.7,24.235,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,0.3852569287051786
